CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,CentroComercial,TipoCentroComercial,NumLocal,State
19039722517003471001000000U7,2969388,POLLOS GUERRERO,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",6 a 10 personas,AVENIDA,LICENCIADO BENITO JUAREZ,0,0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31455676,25.67576209,,,,Nuevo León
19039722514000432000000000S9,2974240,TORTAS BERNAL,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,FRAY SERVANDO TERESA DE MIER,343,,CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183441244,,WWW.TORTASBERNAL.COM,Fijo,-100.31335159,25.66841790,,,,Nuevo León
19039722511006041000000000U8,8969432,COMIDAS LA ENCANTADA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,COLEGIO CIVIL,129,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31530746,25.67599605,,,,Nuevo León
19039722219022483001000000S2,2917495,RESTAURANTE MI TIERRA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,ANDADOR,HERMENEGILDO GALEANA,82,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31388925,25.66805414,,,,Nuevo León
19039722516002202000000000U9,8288151,DIEGO S BURGER & GRILL,,Restaurantes de autoservicio,6 a 10 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8116548591,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,748,Nuevo León
19039722518003331000000000U1,7988252,FRITZ TAMAGO-CH,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,754,Nuevo León
19039722516002271000000000U4,8844401,MIIAU,,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,755,Nuevo León
19039722518003341000000000U0,7988302,GALAXY ROLLS,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,572 Y 574,Nuevo León
19039722514014362000000000U2,8844015,CLARITA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8112074623,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,749,Nuevo León
19039722518002481000000000U5,8969843,CHINA-MEX,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,751,Nuevo León
19039713120000971010000000U3,2970823,PIMIENTA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,750,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,750,Nuevo León
19039722518002711000000000U5,8288150,GREGORY,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,101,0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31570514,25.66745461,PLAZA DE LA TECNOLOGIA,EDIFICIO COMERCIAL Y DE SERVICIOS,752,Nuevo León
19039722518002171000000000U2,8371720,LUPPYES,LUPPYES ,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,5 DE MAYO,409,,CENTRO,64720,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31189487,25.67333477,,,,Nuevo León
19039722511007371000000000U8,8734852,LOS PUERKOS,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31907177,25.66812228,,,,Nuevo León
19039722511002883001000000U7,3003425,EL MARSHALL RESTAURANT,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,JOSE GARIBALDI,908,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183408943,RESTELMARSHALL@GMAIL.COM.MX,,Fijo,-100.31733136,25.66746556,,,,Nuevo León
19039722211002491010000000U6,2935262,AL TEJA VAN RESTAURANTE,AL TEJA VAN RESTAURANTE ,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,247,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183401033,,,Fijo,-100.31909802,25.66812795,,,,Nuevo León
19039722219019912001000000U5,2915911,EL PAISA DE TAMPICO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,IGNACIO LOPEZ RAYON,716,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.32107354,25.67064556,,,,Nuevo León
19039722514020101000000000U6,9197457,TACOS Y QUESADILLAS ESTILO MEXICO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,HERMENEGILDO GALEANA,236,,CENTRO,64720,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31271205,25.67463703,,,,Nuevo León
19039722514012931000000000U6,8969853,TACOS RIOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,ANDADOR,HERMENEGILDO GALEANA,,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31390233,25.66797587,,,,Nuevo León
19039722513004751000000000U0,8371366,TOSTA RICA,DIGUNA SA DE CV,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,223,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,A,Nuevo León
19039722513004761000000000U9,8371367,LA TOSTADA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,225,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,B,Nuevo León
19039722514015721000000000U8,8734594,TORTAS EL PROFE,TORTAS EL PROFE SA DE CV,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,SN,Nuevo León
19039722110001343000000000U4,2917460,COMIDA CHINA ZHEN BAO,ZHEN BAO ,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,202,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8180043434,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,A,Nuevo León
19039722516001411000000000U7,8371364,SUSHI TOWN,,Restaurantes de autoservicio,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,207,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8117755111,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,B,Nuevo León
19039722219002891001000000M0,2917461,EL CARBONERO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,225,CIUDAD GUADALUPE CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8181179901,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,A,Nuevo León
19039722517004541001000000U6,6767621,BURGER KING,OPER FRANQUICIAS ALSEA SAPI DE CV,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",11 a 30 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,,CIUDAD GUADALUPE CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8118340834,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,205-1,Nuevo León
19039722212017803001000000S3,6444712,KFC PLAZA MEXICO,AC POLLO SA DE CV,Restaurantes de autoservicio,6 a 10 personas,CALLE,FRAY SERVANDO TERESA DE MIER,359,204,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",83450303,,,Fijo,-100.31340169,25.66827070,PLAZA MEXICO,CENTRO Y PLAZA COMERCIAL,204,Nuevo León
19039722219001241000000000U9,2916670,RESTAURANTE LOLITA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,GEORGE WASHINGTON,608,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8118719284,,,Fijo,-100.31975320,25.67497877,,,,Nuevo León
19039722219019052000000000U0,2915845,COMO EN CASA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,137,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183407392,,,Fijo,-100.31616020,25.66732808,,,,Nuevo León
19039722212005941010000000U5,2919520,COMIDAS JOVIS,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,MODESTO ARREOLA,202,,CENTRO,64720,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183407339,,,Fijo,-100.31322253,25.67516422,,,,Nuevo León
19039722211002752000008328S1,6269374,KENTUCKY FRIED CHICKEN  VERSALLES,ALIMENTOS Y FRANQUICIAS SA DE CV,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,JOSÉ MARÍA PINO SUÁREZ,836,,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,MX1103R@FTMEX.NET,,Fijo,-100.32027429,25.66904975,,,,Nuevo León
19039722110002143000000000U7,2918790,VITAMAR,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,EMILIO CARRANZA,725,,CIUDAD GUADALUPE CENTRO,64720,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183443925,,,Fijo,-100.31280150,25.66871936,,,,Nuevo León
19039722516000203001008309S9,6373456,carls jr versalles,JUNIOR FOODS SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,padre mier,374,,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.32053381,25.66932235,,,,Nuevo León
19039722514016701000000000U9,8297326,TORTAS MADERO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31939015,25.66819107,,,,Nuevo León
19039722110000361002003155S7,6371315,VIPS PADRE MIER,OPERADORA DE ESTANCIAS CREATIVAS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Fray Servando Teresa de Mier,355,0,CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,dramirezc@alsea.com.mx,ALSEA.NET,Fijo,-100.31310434,25.66837877,,,,Nuevo León
19039722513005651000000000U1,8288338,CHILACUILES,CHILACUILES ,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,FRAY SERVANDO TERESA DE MIER,389,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.32062429,25.66941373,,,,Nuevo León
20067722511003501000000000U2,8432283,RESTAURANTE- BAR BARBA ROSA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,MIGUEL HIDALGO,507,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512536157,ADRI.MRIS@HOTMAIL.COM,,Fijo,-96.72723459,17.06151221,,,,Oaxaca
20067722110001663001000000U3,3068776,RESTAURANTE HIPOCAMPOS,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,MIGUEL HIDALGO,507,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9511620967,,,Fijo,-96.72738531,17.06154342,,,,Oaxaca
20067722514002772001000000U4,3068761,TAQUERIA TACOS ALAMEDA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LA INDEPENDENCIA,508,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,,,Fijo,-96.72689231,17.06230146,,,,Oaxaca
20067722511005552000000000U3,7778628,RESTAURANTE EL ANDARIEGO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,DE LA INDEPENDENCIA,503,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9513269753,FACTURAS_ANDARIERGO@HOTMAIL.COM,,Fijo,-96.72686603,17.06240067,,,,Oaxaca
20067722514003751000000000U7,8432345,TAQUERIA TACOS ARABES MEDIO ORIENTE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,MIGUEL HIDALGO,614,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,MEDIOORIENTE_CENTRO@OUTLOOK.COM,,Fijo,-96.72650581,17.06126914,,,,Oaxaca
20067722219011441011000000S1,3068848,RESTAURANTE BAR EL RINCON DEL ARTISTA,,"Bares, cantinas y similares",6 a 10 personas,CALLE,J. P. GARCIA,210,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512518841,,,Fijo,-96.72785512,17.06084935,,,,Oaxaca
20067722518003941000000000U5,7778682,COCINA ECONOMICA SIN NOMBRE,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,AVENIDA,DE LA INDEPENDENCIA,403,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512552648,,,Fijo,-96.72806915,17.06263909,,,,Oaxaca
20067722219012552000000000U4,3069093,TAQUERIA TACOS ROY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VALERIO TRUJANO,201,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,,,Fijo,-96.72698687,17.06040126,,,,Oaxaca
20067722511003474000000000U2,8432227,RESTAURANT EL TRES BISTRO,GASTRONOMICA BISUM SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,PORTAL DE FLORES,0,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,FACTURACIONGASTRONOMICABISUM@GMAIL.COM,,Fijo,-96.72579915,17.06105139,,,,Oaxaca
20067722511003702000000000U6,8432668,RESTAURANT CORONITA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,J.M. DIAZ ORDAZ,208,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9511131975,REST_CORONITA@PRODIGY.NET.MX,WWW.RESTAURANTECORONITA.COM,Fijo,-96.72874307,17.06132607,,,,Oaxaca
20067722219009251000000000U8,3068888,RESTAURANTE FLAMY,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,VALERIO TRUJANO,301,0,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512430895,RESTAURANTE.FLAMY.2014@GMAIL.COM,,Fijo,-96.72836486,17.06068584,,,,Oaxaca
20067722514005611000000000U1,7778550,TORTERIA FANY Y ANDI,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,0,13,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9513271300,,,Fijo,-96.72565607,17.06108142,EL KIOSCO,CENTRO Y PLAZA COMERCIAL,13,Oaxaca
20067722514000961000000000U5,3129847,LOCAL DULCE VILLA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,0,2,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512708304,,,Fijo,-96.72565607,17.06108142,EL KIOSCO,CENTRO Y PLAZA COMERCIAL,2,Oaxaca
20067722219012162000000000U2,3068945,CIELITO LINDO RESTAURANTE BAR,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,JOSE MARIA MORELOS,511,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,,,Fijo,-96.72647684,17.06327706,,,,Oaxaca
20067722212002281000000000U7,3069044,RESTAURANTES DE COMIDA PARA LLEVAR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,3,4,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9513159758,,,Fijo,-96.72563696,17.06107721,,,,Oaxaca
20067722212007001000000000U4,3069045,TORTERIA DULCE VILLE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,5,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512708304,,,Fijo,-96.72563353,17.06107645,,,,Oaxaca
20067722514000531000000000U6,3129850,DULCE VILA II,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,7,10,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512708304,,,Fijo,-96.72563208,17.06107614,,,,Oaxaca
20067722219012112000000000U7,3068886,RESTAURANTE CUILAPAN,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,VALERIO TRUJANO,305,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,,,Fijo,-96.72844118,17.06070126,,,,Oaxaca
20067722514001312010000000U0,3129836,SUBWAY,,Restaurantes de autoservicio,6 a 10 personas,CALLE,PORTAL DE FLORES,0,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,,,Fijo,-96.72586292,17.06070076,SUBWAY,OTRO CONGLOMERADO,SN,Oaxaca
20067722212004811000000000U9,3069037,LA SOBRINA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,14,0,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9513042183,,,Fijo,-96.72560351,17.06106985,,,,Oaxaca
20067722212005451000000000S3,3069038,EL CHAPULIN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,15,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512110383,,,Fijo,-96.72557874,17.06106440,,,,Oaxaca
20067722212012301000000000U1,3069039,RESTAURANTES DE COMIDA PARA LLEVAR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,17,17,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9511079521,,,Fijo,-96.72556253,17.06106083,,,,Oaxaca
20067722212002201000000000U5,3069040,TORTERIA SIN NOMBRE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,31,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512110383,,,Fijo,-96.72555857,17.06105996,,,,Oaxaca
20067722514006381000000000M0,9174476,TORTERIA LUZ,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,34,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512110383,,,Fijo,-96.72555658,17.06105952,,,,Oaxaca
20067722513003723000000000S8,8432669,TLAYUDAS EL NEGRO,,Restaurantes con servicio de preparación de antojitos,11 a 30 personas,AVENIDA,DE LA INDEPENDENCIA,310,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512317994,TLAYUDASELNEGROGUERRERO@GMAIL.COM,,Fijo,-96.72870069,17.06266640,,,,Oaxaca
20067722212000321000000000U3,3069047,LA TORTITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,37,0,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",0511022422,,,Fijo,-96.72554821,17.06105768,,,,Oaxaca
20067722517000371000000000U0,3129551,PIZZERIA ITALIANA,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,AVENIDA,MIGUEL HIDALGO,314,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9511735209,,,Fijo,-96.72897368,17.06176501,,,,Oaxaca
20067722110001824001000000U1,3069068,RESTAURANT ASADOR VASCO,HERMANOS UGARTECHEA SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,PORTAL DE FLORES,10,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,FACTURACIONBJ@GMAIL.COM,WWW.ASADORVASCO.COM.MX,Fijo,-96.72589155,17.06054337,,,,Oaxaca
20067722514000081000000000U2,3129839,TORTERIA LA HORMIGA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VALERIO TRUJANO,106,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,,,Fijo,-96.72617186,17.06032145,,,,Oaxaca
20067722514005561000000000U8,7778221,TORTERIA LA TORTERIA DEL JARDIN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VALERIO TRUJANO,102,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,FACTURACIONBJ@GMAIL.COM,,Fijo,-96.72615460,17.06031805,,,,Oaxaca
20067722514002431000000000U7,3129849,LA SOLTEQUITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,35,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9511940250,,,Fijo,-96.72549130,17.06104516,,,,Oaxaca
20067722212010541000000000U4,3069042,TORTERIA LUPITAA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PORTAL DE CLAVERIAS,36,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9511595898,,,Fijo,-96.72546753,17.06103993,,,,Oaxaca
20067722219013002001000000U9,3068828,RESTAURANTE ALEX,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,J.M. DIAZ ORDAZ,218,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",,CAFEALEX03@HOTMAIL.COM,,Fijo,-96.72882698,17.06088508,,,,Oaxaca
20067722219013363001000000U5,3068991,REESTAURANTE BAR CATEDRAL,CATEDRAL RESTAURANTE BAR SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,MANUEL GARCIA VIGIL,105,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9515163285,RESTAURANTE@RESTAURANTECATEDRAL.COM.MX,WWW.RESTAURANTECATEDRAL.COM.MX,Fijo,-96.72540269,17.06293367,,,,Oaxaca
20067722511005761000000000U0,7840031,BUFFET Y COMIDA CORRIDA GUENDALIZAA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,MIGUEL HIDALGO,309,,CENTRO,68000,"OAXACA DE JUÁREZ, Oaxaca de Juárez, OAXACA",9512281178,LUCY2006CE@GMAIL.COM,,Fijo,-96.72932952,17.06191892,,,,Oaxaca
